"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 09, 2015","26.10","26.90","26.90","25.80","0.95K","-0.38%"
"Apr 08, 2015","26.20","26.20","26.20","26.20","0.11K","3.97%"
"Apr 07, 2015","25.20","25.20","25.20","25.20","-","0.00%"
"Apr 06, 2015","25.20","25.20","25.20","25.20","-","0.00%"
"Apr 02, 2015","25.20","26.90","26.90","25.20","0.10K","0.80%"
"Apr 01, 2015","25.00","26.50","27.00","25.00","1.11K","1.21%"
"Mar 31, 2015","24.70","27.00","27.00","24.70","0.11K","-2.76%"
"Mar 30, 2015","25.40","25.40","27.00","25.40","2.05K","-2.68%"
"Mar 27, 2015","26.10","26.90","26.90","26.10","0.16K","-3.33%"
"Mar 26, 2015","27.00","27.00","27.00","27.00","0.25K","-3.57%"
"Mar 25, 2015","28.00","28.00","28.00","28.00","-","0.00%"
"Mar 24, 2015","28.00","28.00","28.00","28.00","0.02K","4.09%"
"Mar 23, 2015","26.90","26.90","26.90","26.90","-","0.00%"
"Mar 20, 2015","26.90","27.50","27.50","26.90","6.73K","-5.61%"
"Mar 19, 2015","28.50","28.50","28.50","28.50","0.10K","0.35%"
"Mar 18, 2015","28.40","28.40","28.40","28.40","-","0.00%"
"Mar 17, 2015","28.40","28.40","28.50","28.40","0.52K","3.27%"
"Mar 16, 2015","27.50","27.00","27.50","26.90","3.37K","1.85%"
"Mar 13, 2015","27.00","27.50","27.50","27.00","5.75K","-3.23%"
"Mar 12, 2015","27.90","27.90","27.90","27.90","-","0.36%"
"Mar 11, 2015","27.80","27.80","27.90","27.80","0.81K","1.09%"
"Mar 10, 2015","27.50","27.80","27.80","27.50","2.78K","-4.84%"
"Mar 09, 2015","28.90","29.00","29.00","27.80","0.12K","-0.34%"
"Mar 06, 2015","29.00","29.30","29.30","29.00","0.61K","-1.36%"
"Mar 04, 2015","29.40","29.90","31.10","29.40","23.65K","-1.01%"
"Mar 03, 2015","29.70","29.60","30.00","29.40","1.82K","0.68%"
"Mar 02, 2015","29.50","29.50","29.50","29.50","-","0.00%"
"Feb 27, 2015","29.50","29.80","29.80","29.50","1.00K","-1.34%"
"Feb 26, 2015","29.90","29.90","29.90","29.90","-","0.00%"
"Feb 25, 2015","29.90","30.00","30.00","29.90","1.80K","0.00%"
"Feb 24, 2015","29.90","29.90","30.00","29.90","1.78K","-2.61%"
"Feb 23, 2015","30.70","30.00","30.70","30.00","0.55K","2.33%"
"Feb 20, 2015","30.00","30.00","30.00","30.00","0.10K","0.00%"
"Feb 19, 2015","30.00","29.90","30.50","29.90","1.03K","0.00%"
"Feb 18, 2015","30.00","30.20","30.20","30.00","3.79K","-2.28%"
"Feb 16, 2015","30.70","29.90","30.70","29.90","1.69K","2.68%"
"Feb 13, 2015","29.90","29.90","29.90","29.90","3.31K","-0.33%"
"Feb 12, 2015","30.00","30.10","30.10","29.80","0.90K","-2.91%"
"Feb 11, 2015","30.90","30.00","30.90","29.80","2.30K","1.64%"
"Feb 10, 2015","30.40","29.50","30.40","29.50","1.02K","0.00%"
"Feb 09, 2015","30.40","30.40","30.40","30.40","0.05K","4.11%"
"Feb 06, 2015","29.20","29.20","29.20","29.20","-","0.00%"
"Feb 05, 2015","29.20","29.20","29.20","29.20","0.01K","-2.34%"
"Feb 02, 2015","29.90","30.00","30.00","29.00","1.73K","-3.55%"
"Jan 30, 2015","31.00","30.00","31.00","30.00","4.15K","2.99%"
"Jan 29, 2015","30.10","30.80","30.80","30.10","1.10K","-1.31%"
"Jan 28, 2015","30.50","30.60","30.80","30.00","7.54K","-0.33%"
"Jan 27, 2015","30.60","30.40","30.60","30.40","1.23K","0.00%"
"Jan 26, 2015","30.60","30.60","30.60","30.60","0.42K","-0.65%"
"Jan 23, 2015","30.80","30.80","30.80","30.80","1.00K","-0.65%"
"Jan 22, 2015","31.00","31.00","31.00","31.00","-","0.65%"
"Jan 21, 2015","30.80","32.00","32.00","30.80","0.91K","-3.75%"
"Jan 20, 2015","32.00","31.00","32.00","31.00","1.37K","0.00%"
"Jan 19, 2015","32.00","32.00","32.00","32.00","0.13K","-1.84%"
"Jan 16, 2015","32.60","31.30","32.60","30.30","3.01K","5.16%"
"Jan 13, 2015","31.00","31.20","31.20","31.00","3.00K","0.00%"
"Jan 12, 2015","31.00","33.40","33.50","31.00","9.41K","-10.14%"
"Jan 09, 2015","34.50","33.00","34.50","33.00","0.77K","4.55%"
"Jan 08, 2015","33.00","32.90","35.00","32.90","2.32K","0.30%"
"Jan 07, 2015","32.90","31.50","33.80","31.40","7.75K","1.23%"
"Jan 06, 2015","32.50","32.50","32.50","32.50","0.42K","3.50%"
"Jan 02, 2015","31.40","31.50","31.50","31.40","1.11K","-0.32%"
"Dec 31, 2014","31.50","31.80","31.80","31.50","0.75K","-1.25%"
"Dec 30, 2014","31.90","31.90","31.90","31.90","0.01K","1.92%"
"Dec 29, 2014","31.30","31.30","31.30","31.30","0.01K","0.32%"
"Dec 26, 2014","31.20","31.30","31.90","31.00","3.83K","-0.64%"
"Dec 24, 2014","31.40","32.00","32.00","31.40","0.13K","-0.95%"
"Dec 23, 2014","31.70","31.70","31.70","31.70","0.00K","-0.94%"
"Dec 22, 2014","32.00","32.00","32.00","32.00","0.05K","0.00%"
"Dec 19, 2014","32.00","32.00","32.00","32.00","-","0.00%"
"Dec 18, 2014","32.00","32.00","32.00","32.00","1.50K","-2.74%"
"Dec 17, 2014","32.90","32.90","32.90","32.90","-","0.00%"
"Dec 16, 2014","32.90","32.90","32.90","32.90","-","0.00%"
"Dec 15, 2014","32.90","32.90","32.90","32.90","-","0.00%"
"Dec 12, 2014","32.90","32.90","32.90","32.90","-","0.00%"
"Dec 11, 2014","32.90","32.90","32.90","32.90","0.00K","2.17%"
"Dec 10, 2014","32.20","32.20","32.20","32.20","0.20K","2.88%"
"Dec 09, 2014","31.30","31.20","31.30","31.20","0.81K","0.00%"
"Dec 08, 2014","31.30","31.30","31.30","31.30","-","0.00%"
"Dec 05, 2014","31.30","32.00","32.00","31.30","2.00K","0.97%"
"Dec 04, 2014","31.00","32.00","32.00","31.00","3.99K","-4.02%"
"Dec 03, 2014","32.30","32.00","32.30","32.00","4.00K","0.94%"
"Dec 02, 2014","32.00","32.00","32.00","32.00","0.76K","0.00%"
"Dec 01, 2014","32.00","31.90","32.00","31.90","3.16K","0.31%"
"Nov 28, 2014","31.90","31.90","31.90","31.90","0.66K","2.90%"
"Nov 27, 2014","31.00","32.00","32.00","30.60","6.91K","-4.02%"
"Nov 26, 2014","32.30","32.30","32.30","32.00","1.01K","0.00%"
"Nov 25, 2014","32.30","32.30","32.50","32.30","0.78K","-0.62%"
"Nov 24, 2014","32.50","33.10","33.10","31.30","4.88K","-3.56%"
"Nov 21, 2014","33.70","33.20","33.70","32.70","5.21K","1.20%"
"Nov 20, 2014","33.30","33.30","33.30","33.20","1.48K","-0.30%"
"Nov 19, 2014","33.40","33.50","33.50","33.30","2.25K","0.00%"
"Nov 18, 2014","33.40","33.60","33.60","33.30","0.67K","1.21%"
"Nov 17, 2014","33.00","33.70","33.70","32.50","34.96K","-1.79%"
"Nov 14, 2014","33.60","34.00","34.00","33.20","5.72K","-0.59%"
"Nov 13, 2014","33.80","34.00","35.50","33.80","6.42K","-0.59%"
"Nov 12, 2014","34.00","34.00","34.00","34.00","2.40K","0.00%"
"Nov 11, 2014","34.00","33.70","34.00","33.70","44.88K","0.29%"
"Nov 10, 2014","33.90","34.20","34.20","33.90","5.07K","-0.29%"
"Nov 07, 2014","34.00","34.80","35.00","34.00","14.20K","-2.58%"
"Nov 05, 2014","34.90","34.60","34.90","34.60","0.14K","0.87%"
"Nov 04, 2014","34.60","34.90","35.00","34.60","6.46K","-0.86%"
"Nov 03, 2014","34.90","35.50","35.50","34.90","17.11K","0.29%"
"Oct 31, 2014","34.80","35.00","35.30","34.70","28.14K","-0.57%"
"Oct 30, 2014","35.00","35.50","35.90","35.00","2.19K","-1.41%"
"Oct 29, 2014","35.50","35.50","35.60","35.50","4.85K","-1.39%"
"Oct 28, 2014","36.00","36.00","36.00","36.00","2.65K","0.00%"
"Oct 27, 2014","36.00","36.50","37.40","35.90","68.22K","-0.55%"
"Oct 24, 2014","36.20","35.50","36.20","35.50","0.79K","1.97%"
"Oct 23, 2014","35.50","35.50","36.00","35.50","0.71K","-3.79%"
"Oct 21, 2014","36.90","36.90","36.90","36.90","0.10K","2.50%"
"Oct 20, 2014","36.00","35.50","36.00","35.50","0.73K","-2.17%"
"Oct 17, 2014","36.80","36.80","36.90","36.80","24.54K","3.66%"
"Oct 16, 2014","35.50","35.50","35.50","35.30","1.57K","-1.39%"
"Oct 15, 2014","36.00","36.00","37.20","36.00","7.45K","3.15%"
"Oct 14, 2014","34.90","34.90","34.90","34.90","18.29K","0.58%"
"Oct 13, 2014","34.70","35.70","35.70","34.70","10.76K","-2.80%"
"Oct 10, 2014","35.70","35.80","35.80","35.70","1.71K","-0.83%"
"Oct 09, 2014","36.00","36.40","36.50","35.80","24.52K","-1.37%"
"Oct 07, 2014","36.50","35.30","36.50","35.30","4.00K","0.00%"
"Oct 03, 2014","36.50","35.10","36.50","35.10","10.58K","3.99%"
"Oct 02, 2014","35.10","35.70","35.70","35.10","1.55K","-1.96%"
"Oct 01, 2014","35.80","35.90","35.90","35.80","1.30K","0.85%"
"Sep 30, 2014","35.50","35.60","35.60","35.50","1.50K","1.43%"
"Sep 29, 2014","35.00","36.50","36.50","35.00","9.10K","-2.78%"
"Sep 26, 2014","36.00","36.00","36.00","36.00","-","0.00%"
"Sep 25, 2014","36.00","36.70","36.70","36.00","3.60K","0.00%"
"Sep 24, 2014","36.00","36.20","36.60","36.00","3.63K","-0.28%"
"Sep 23, 2014","36.10","36.00","36.10","36.00","0.21K","0.28%"
"Sep 22, 2014","36.00","36.10","36.10","36.00","2.79K","-0.28%"
"Sep 19, 2014","36.10","36.00","36.50","36.00","11.82K","0.28%"
"Sep 18, 2014","36.00","36.00","36.00","36.00","-","0.00%"
"Sep 17, 2014","36.00","36.20","36.20","35.80","4.11K","0.00%"
"Sep 16, 2014","36.00","36.00","36.20","36.00","5.09K","0.00%"
"Sep 15, 2014","36.00","36.50","36.50","36.00","2.21K","-1.64%"
"Sep 12, 2014","36.60","36.90","36.90","36.60","16.78K","-0.81%"
"Sep 11, 2014","36.90","36.80","36.90","36.80","1.09K","0.54%"
"Sep 10, 2014","36.70","36.90","37.00","36.70","10.53K","0.55%"
"Sep 09, 2014","36.50","37.00","37.00","36.50","49.05K","0.00%"
"Sep 05, 2014","36.50","36.80","37.10","36.50","123.57K","0.83%"
"Sep 04, 2014","36.20","36.20","36.20","36.00","16.73K","-0.82%"
"Sep 03, 2014","36.50","36.20","36.50","36.20","5.08K","0.55%"
"Sep 02, 2014","36.30","36.70","36.70","36.00","34.70K","-1.63%"
"Sep 01, 2014","36.90","37.00","37.00","36.80","5.61K","-1.07%"
"Aug 29, 2014","37.30","37.40","37.50","37.00","9.20K","0.81%"
"Aug 28, 2014","37.00","38.30","38.40","36.90","20.54K","1.65%"
"Aug 27, 2014","36.40","36.50","38.60","36.40","7.16K","-0.27%"
"Aug 26, 2014","36.50","36.50","36.50","36.00","40.30K","0.00%"
"Aug 25, 2014","36.50","36.50","36.50","36.50","0.50K","0.00%"
"Aug 22, 2014","36.50","36.00","37.00","36.00","23.37K","1.96%"
"Aug 21, 2014","35.80","36.00","36.10","35.30","41.60K","-0.56%"
"Aug 20, 2014","36.00","36.80","37.00","36.00","91.27K","-2.70%"
"Aug 19, 2014","37.00","37.10","37.90","36.70","6.70K","0.00%"
"Aug 18, 2014","37.00","37.40","37.90","37.00","15.63K","-1.33%"
"Aug 15, 2014","37.50","38.80","38.80","37.50","59.76K","-6.25%"
"Aug 14, 2014","40.00","39.80","40.00","39.00","27.30K","0.50%"
"Aug 13, 2014","39.80","38.90","40.00","38.90","34.18K","2.58%"
"Aug 12, 2014","38.80","39.20","39.90","38.70","22.69K","-0.77%"
"Aug 11, 2014","39.10","39.50","39.50","39.10","1.51K","-0.51%"
"Aug 08, 2014","39.30","40.00","40.00","39.30","19.02K","-1.75%"
"Aug 07, 2014","40.00","40.00","40.10","39.20","88.85K","0.76%"
"Aug 06, 2014","39.70","39.00","40.00","39.00","71.35K","5.87%"
"Aug 05, 2014","37.50","39.20","39.20","36.00","16.65K","-5.06%"
"Aug 04, 2014","39.50","39.60","39.60","39.50","1.15K","-2.95%"
"Aug 01, 2014","40.70","40.00","40.80","39.30","12.51K","0.74%"
"Jul 31, 2014","40.40","39.60","40.40","39.60","0.58K","-0.49%"
"Jul 30, 2014","40.60","40.00","40.90","40.00","0.54K","1.50%"
"Jul 28, 2014","40.00","39.70","40.00","39.60","24.63K","0.00%"
"Jul 25, 2014","40.00","41.40","41.40","40.00","12.07K","-3.61%"
"Jul 24, 2014","41.50","41.70","41.70","41.00","9.63K","-1.19%"
"Jul 23, 2014","42.00","39.90","42.00","39.90","53.10K","5.26%"
"Jul 22, 2014","39.90","38.70","39.90","38.70","2.10K","0.50%"
"Jul 21, 2014","39.70","39.00","39.90","39.00","1.96K","1.79%"
"Jul 18, 2014","39.00","38.30","39.00","38.30","0.14K","0.00%"
"Jul 17, 2014","39.00","39.90","39.90","39.00","39.95K","-0.76%"
"Jul 16, 2014","39.30","40.00","40.00","39.30","23.65K","-1.75%"
"Jul 15, 2014","40.00","41.00","41.00","40.00","3.99K","-2.44%"
"Jul 14, 2014","41.00","41.20","42.00","40.00","9.27K","1.49%"
"Jul 11, 2014","40.40","41.00","41.00","40.40","4.07K","-1.22%"
"Jul 10, 2014","40.90","39.00","41.10","39.00","179.32K","4.87%"
"Jul 09, 2014","39.00","39.00","39.50","38.80","110.86K","0.00%"
"Jul 08, 2014","39.00","38.50","39.40","38.50","144.92K","1.30%"
"Jul 07, 2014","38.50","39.10","39.10","38.50","11.82K","-2.04%"
"Jul 04, 2014","39.30","39.50","39.50","38.40","28.56K","0.00%"
"Jul 03, 2014","39.30","39.30","40.00","39.30","219.35K","0.77%"
"Jul 02, 2014","39.00","37.90","39.60","37.50","109.81K","2.63%"
"Jul 01, 2014","38.00","37.50","38.00","37.20","10.89K","1.33%"
"Jun 30, 2014","37.50","37.70","38.00","37.40","46.03K","0.00%"
"Jun 27, 2014","37.50","37.50","37.70","37.50","8.01K","-0.79%"
"Jun 26, 2014","37.80","37.90","38.00","37.30","20.77K","-0.26%"
"Jun 25, 2014","37.90","37.20","38.00","37.10","19.28K","1.07%"
"Jun 24, 2014","37.50","37.00","37.50","37.00","40.05K","0.00%"
"Jun 23, 2014","37.50","37.50","37.60","37.00","53.85K","1.35%"
"Jun 20, 2014","37.00","37.40","37.60","36.50","51.29K","0.54%"
"Jun 19, 2014","36.80","37.00","37.30","36.80","5.35K","-0.54%"
"Jun 18, 2014","37.00","36.70","37.30","36.70","35.13K","0.00%"
"Jun 17, 2014","37.00","37.50","37.50","36.70","39.52K","0.00%"
"Jun 16, 2014","37.00","36.90","37.50","36.60","14.07K","0.54%"
"Jun 13, 2014","36.80","36.80","37.20","36.50","9.82K","-0.54%"
"Jun 11, 2014","37.00","36.40","37.50","36.40","73.58K","2.78%"
"Jun 10, 2014","36.00","36.50","36.50","36.00","31.19K","-1.64%"
"Jun 09, 2014","36.60","36.00","36.70","35.50","11.85K","2.52%"
"Jun 06, 2014","35.70","36.60","36.80","35.70","12.89K","-0.83%"
"Jun 05, 2014","36.00","35.80","37.00","35.00","113.03K","0.28%"
"Jun 04, 2014","35.90","33.90","36.00","33.90","217.06K","6.53%"
"Jun 03, 2014","33.70","33.70","33.70","32.00","48.55K","1.51%"
"Jun 02, 2014","33.20","33.70","33.70","33.00","26.13K","-1.48%"
"May 30, 2014","33.70","33.70","34.00","33.60","6.41K","0.00%"
"May 29, 2014","33.70","33.60","34.00","33.60","2.53K","-0.88%"
"May 28, 2014","34.00","34.00","34.00","34.00","-","0.00%"
"May 27, 2014","34.00","34.50","34.50","33.90","316.51K","-0.29%"
"May 26, 2014","34.10","34.50","34.50","34.10","7.20K","-0.29%"
"May 23, 2014","34.20","34.20","34.50","34.20","7.01K","-0.87%"
"May 22, 2014","34.50","34.80","34.80","34.50","2.35K","-0.58%"
"May 21, 2014","34.70","34.80","34.80","34.70","0.23K","-0.29%"
"May 20, 2014","34.80","35.00","35.00","34.80","11.91K","-0.57%"
"May 19, 2014","35.00","34.90","35.90","34.80","12.00K","0.57%"
"May 16, 2014","34.80","34.90","34.90","34.80","39.01K","-0.29%"
"May 13, 2014","34.90","35.00","35.00","34.60","11.43K","0.00%"
"May 12, 2014","34.90","35.00","35.00","34.60","6.38K","-0.57%"
"May 09, 2014","35.10","35.20","35.20","35.00","13.26K","0.29%"
"May 08, 2014","35.00","35.50","35.50","35.00","7.94K","-0.28%"
"May 07, 2014","35.10","36.20","36.20","35.10","1.55K","-4.88%"
"May 06, 2014","36.90","36.90","36.90","36.90","-","0.00%"
"May 05, 2014","36.90","36.50","36.90","36.20","2.40K","1.65%"
"May 02, 2014","36.30","35.70","36.30","35.70","7.52K","1.68%"
"Apr 30, 2014","35.70","34.20","35.70","34.20","3.60K","2.29%"
"Apr 29, 2014","34.90","35.00","35.00","34.70","0.32K","-0.29%"
"Apr 28, 2014","35.00","34.90","35.50","34.10","10.40K","0.29%"
"Apr 25, 2014","34.90","34.90","34.90","34.90","0.40K","2.65%"
"Apr 24, 2014","34.00","34.10","34.10","33.90","10.50K","0.00%"
"Apr 23, 2014","34.00","34.10","34.10","34.00","1.10K","0.00%"
"Apr 22, 2014","34.00","34.00","34.00","34.00","0.00K","-2.86%"
"Apr 21, 2014","35.00","34.10","35.00","34.00","0.60K","-0.28%"
"Apr 17, 2014","35.10","34.50","35.10","34.50","0.10K","3.24%"
"Apr 16, 2014","34.00","34.00","34.00","34.00","0.98K","0.59%"
"Apr 11, 2014","33.80","34.40","34.40","33.80","2.08K","-0.29%"
"Apr 10, 2014","33.90","33.80","33.90","33.50","9.12K","0.30%"
"Apr 09, 2014","33.80","34.50","35.00","33.60","8.90K","0.30%"
"Apr 08, 2014","33.70","33.60","33.70","33.60","4.50K","-0.88%"
"Apr 07, 2014","34.00","34.90","34.90","33.50","3.72K","0.00%"
"Apr 04, 2014","34.00","34.10","34.10","34.00","0.20K","0.00%"
"Apr 03, 2014","34.00","34.50","34.50","34.00","0.75K","-1.73%"
"Apr 02, 2014","34.60","35.00","35.00","34.60","0.73K","-1.14%"
"Apr 01, 2014","35.00","35.00","35.00","35.00","0.11K","0.00%"
"Mar 31, 2014","35.00","35.10","35.10","35.00","2.40K","0.00%"
"Mar 28, 2014","35.00","35.00","35.00","35.00","1.00K","-2.23%"
"Mar 27, 2014","35.80","35.00","35.80","35.00","0.03K","3.17%"
"Mar 26, 2014","34.70","35.50","35.50","34.30","4.80K","-2.25%"
"Mar 25, 2014","35.50","35.50","35.50","35.50","0.00K","2.90%"
"Mar 24, 2014","34.50","34.50","35.60","34.50","0.02K","-1.43%"
"Mar 21, 2014","35.00","35.00","35.50","35.00","19.46K","1.16%"
"Mar 20, 2014","34.60","35.50","35.50","34.50","0.02K","-2.54%"
"Mar 19, 2014","35.50","35.00","35.50","35.00","0.01K","1.43%"
"Mar 18, 2014","35.00","34.80","35.00","34.30","23.70K","0.86%"
"Mar 17, 2014","34.70","35.00","35.00","34.70","0.75K","-0.86%"
"Mar 14, 2014","35.00","36.00","36.00","35.00","9.40K","-1.96%"
"Mar 13, 2014","35.70","35.50","35.70","35.50","29.19K","0.56%"
"Mar 12, 2014","35.50","35.50","35.50","35.00","1.17K","3.80%"
"Mar 11, 2014","34.20","35.50","35.50","34.20","2.54K","-3.66%"
"Mar 10, 2014","35.50","35.50","35.50","35.50","0.01K","-2.20%"
"Mar 07, 2014","36.30","36.90","37.00","34.20","6.88K","0.28%"
"Mar 06, 2014","36.20","36.20","37.00","36.20","0.60K","-0.28%"
"Mar 05, 2014","36.30","37.80","37.80","36.30","14.34K","0.28%"
"Mar 04, 2014","36.20","35.90","36.20","35.80","9.52K","0.56%"
"Mar 03, 2014","36.00","36.00","36.00","36.00","-","0.00%"
"Feb 28, 2014","36.00","35.20","36.40","34.00","43.75K","2.56%"
"Feb 26, 2014","35.10","35.00","35.10","35.00","0.14K","0.29%"
"Feb 25, 2014","35.00","34.90","36.00","34.90","8.79K","0.00%"
"Feb 24, 2014","35.00","34.00","35.00","34.00","1.70K","2.94%"
"Feb 21, 2014","34.00","35.00","35.00","34.00","22.04K","-2.86%"
"Feb 20, 2014","35.00","35.00","35.80","35.00","0.70K","0.00%"
"Feb 19, 2014","35.00","35.90","35.90","35.00","9.18K","-0.28%"
"Feb 18, 2014","35.10","35.10","36.10","35.00","6.03K","0.29%"
"Feb 17, 2014","35.00","35.60","35.60","35.00","51.06K","-3.31%"
"Feb 13, 2014","36.20","35.60","36.20","35.50","0.90K","1.97%"
"Feb 12, 2014","35.50","36.00","36.00","35.50","2.95K","-1.11%"
"Feb 11, 2014","35.90","35.90","36.60","35.90","2.21K","0.28%"
"Feb 10, 2014","35.80","36.10","36.10","35.80","33.91K","-2.45%"
"Feb 07, 2014","36.70","36.80","36.80","36.00","71.62K","0.00%"
"Feb 06, 2014","36.70","36.70","37.00","36.10","33.18K","0.55%"
"Feb 05, 2014","36.50","36.00","36.70","35.10","525.29K","1.96%"
"Feb 03, 2014","35.80","36.00","36.50","35.80","16.10K","-0.56%"
"Jan 31, 2014","36.00","36.90","36.90","35.90","6.14K","0.00%"
"Jan 30, 2014","36.00","37.00","37.00","36.00","8.05K","-0.28%"
"Jan 29, 2014","36.10","37.00","37.00","36.00","52.99K","-2.43%"
"Jan 28, 2014","37.00","36.20","37.00","36.10","7.21K","0.00%"
"Jan 27, 2014","37.00","36.90","37.00","36.00","25.04K","0.54%"
"Jan 24, 2014","36.80","37.10","37.20","36.80","7.56K","-0.54%"
"Jan 23, 2014","37.00","37.50","38.20","37.00","55.73K","-2.37%"
"Jan 22, 2014","37.90","37.90","37.90","37.00","20.02K","1.07%"
"Jan 21, 2014","37.50","38.30","38.30","37.50","12.32K","0.00%"
"Jan 20, 2014","37.50","38.90","38.90","37.50","10.05K","1.35%"
"Jan 17, 2014","37.00","38.70","38.70","37.00","7.30K","-4.39%"
"Jan 16, 2014","38.70","38.70","38.70","37.40","10.32K","-0.77%"
"Jan 13, 2014","39.00","38.00","39.00","38.00","5.03K","4.28%"
"Jan 10, 2014","37.40","39.00","39.00","37.40","5.40K","-3.36%"
"Jan 09, 2014","38.70","38.00","39.00","37.10","32.54K","1.84%"
"Jan 08, 2014","38.00","38.50","39.00","38.00","19.18K","2.43%"
"Jan 07, 2014","37.10","37.60","38.80","37.10","90.36K","-2.37%"
"Jan 06, 2014","38.00","39.00","39.00","38.00","0.25K","1.33%"
"Jan 03, 2014","37.50","39.00","39.90","37.40","0.40K","-0.27%"
"Jan 02, 2014","37.60","37.50","39.00","37.40","23.96K","0.27%"
"Dec 31, 2013","37.50","36.40","37.50","36.40","0.12K","-0.79%"
"Dec 30, 2013","37.80","37.00","37.90","37.00","7.02K","2.72%"
"Dec 27, 2013","36.80","36.30","36.80","36.30","2.29K","1.38%"
"Dec 26, 2013","36.30","35.40","36.30","35.10","2.30K","2.83%"
"Dec 24, 2013","35.30","35.30","35.30","35.30","-","0.00%"
"Dec 23, 2013","35.30","35.10","35.30","35.10","1.28K","-1.94%"
"Dec 20, 2013","36.00","36.00","36.00","36.00","3.50K","0.56%"
"Dec 19, 2013","35.80","35.80","35.80","35.80","0.00K","2.29%"
"Dec 18, 2013","35.00","35.00","35.00","35.00","0.40K","-2.78%"
"Dec 17, 2013","36.00","35.10","36.00","35.10","0.29K","2.86%"
"Dec 13, 2013","35.00","35.00","35.00","35.00","-","0.00%"
"Dec 12, 2013","35.00","35.10","36.00","35.00","7.53K","0.00%"
"Dec 11, 2013","35.00","36.30","36.30","34.30","18.66K","-3.05%"
"Dec 10, 2013","36.10","36.10","36.10","36.10","0.01K","0.28%"
"Dec 09, 2013","36.00","36.80","37.50","36.00","4.39K","-2.17%"
"Dec 06, 2013","36.80","38.20","38.40","36.80","25.56K","-0.54%"
"Dec 05, 2013","37.00","37.10","37.10","37.00","2.04K","-3.65%"
"Dec 04, 2013","38.40","37.10","38.40","37.00","0.70K","0.79%"
"Dec 03, 2013","38.10","38.60","38.60","38.10","0.34K","4.38%"
"Dec 02, 2013","36.50","36.80","36.80","36.00","4.50K","-5.93%"
"Nov 29, 2013","38.80","39.00","39.00","38.80","0.10K","-0.51%"
"Nov 28, 2013","39.00","38.50","39.40","38.50","20.32K","4.84%"
"Nov 27, 2013","37.20","38.00","38.50","37.10","31.45K","-2.36%"
"Nov 26, 2013","38.10","38.10","38.20","38.10","0.08K","-0.78%"
"Nov 25, 2013","38.40","38.10","38.40","38.00","2.59K","0.00%"
"Nov 22, 2013","38.40","38.00","38.40","38.00","7.60K","-0.26%"
"Nov 21, 2013","38.50","38.50","38.50","38.50","5.05K","0.00%"
"Nov 20, 2013","38.50","38.90","39.00","38.50","10.20K","-1.28%"
"Nov 19, 2013","39.00","38.00","39.00","37.50","61.77K","4.00%"
"Nov 18, 2013","37.50","38.50","39.50","37.50","6.14K","1.35%"
"Nov 15, 2013","37.00","39.00","39.00","36.00","56.94K","-5.37%"
"Nov 14, 2013","39.10","40.00","40.00","39.10","0.10K","-2.25%"
"Nov 13, 2013","40.00","40.80","40.90","39.00","12.77K","0.00%"
"Nov 12, 2013","40.00","39.90","40.00","39.50","11.33K","0.00%"
"Nov 11, 2013","40.00","40.00","40.00","40.00","40.87K","0.00%"
"Nov 08, 2013","40.00","41.00","41.00","40.00","21.59K","0.25%"
"Nov 07, 2013","39.90","42.00","42.00","39.90","152.52K","-5.00%"
"Nov 06, 2013","42.00","42.00","42.00","42.00","0.10K","0.00%"
"Nov 05, 2013","42.00","41.60","42.00","40.90","28.65K","-1.18%"
"Nov 04, 2013","42.50","42.60","42.70","42.00","6.19K","-4.92%"
"Nov 01, 2013","44.70","43.00","44.90","43.00","4.33K","4.44%"
"Oct 31, 2013","42.80","44.90","44.90","42.10","4.94K","-0.47%"
"Oct 30, 2013","43.00","44.90","44.90","43.00","2.83K","-1.15%"
"Oct 29, 2013","43.50","44.00","44.00","43.50","21.10K","-3.33%"
"Oct 28, 2013","45.00","45.00","46.00","45.00","21.41K","0.00%"
"Oct 25, 2013","45.00","43.90","45.90","43.00","90.12K","2.27%"
"Oct 24, 2013","44.00","43.40","44.00","42.20","9.94K","3.53%"
"Oct 23, 2013","42.50","43.90","43.90","42.50","2.24K","-0.47%"
"Oct 22, 2013","42.70","42.70","42.70","42.70","0.10K","0.00%"
"Oct 21, 2013","42.70","43.50","43.50","42.70","1.05K","-2.73%"
"Oct 17, 2013","43.90","43.90","43.90","43.90","0.03K","0.92%"
"Oct 15, 2013","43.50","43.00","43.50","42.30","2.45K","1.16%"
"Oct 14, 2013","43.00","43.00","43.00","43.00","-","0.00%"
"Oct 11, 2013","43.00","43.90","43.90","43.00","1.01K","1.65%"
"Oct 10, 2013","42.30","42.00","44.00","42.00","7.40K","-3.86%"
"Oct 09, 2013","44.00","41.10","46.50","41.10","70.42K","3.29%"
"Oct 08, 2013","42.60","42.90","44.50","42.60","9.06K","-2.07%"
"Oct 07, 2013","43.50","43.50","43.50","43.50","0.11K","2.59%"
"Oct 04, 2013","42.40","42.40","43.90","40.10","32.21K","-0.24%"
"Oct 03, 2013","42.50","40.20","42.90","40.10","8.18K","6.25%"
"Oct 02, 2013","40.00","43.00","43.50","40.00","0.50K","-2.44%"
"Oct 01, 2013","41.00","40.90","42.00","40.90","39.20K","2.50%"
"Sep 30, 2013","40.00","42.00","42.00","40.00","0.20K","-4.76%"
